T,motor,stretch
209332,sition: 29 ,3.90
209382,sition: 30 ,3.90
209432,sition: 30 ,3.61
209482,sition: 31 ,3.61
209533,sition: 32 ,3.61
209583,sition: 32 ,3.61
209633,sition: 33 ,3.61
209683,sition: 33 ,3.61
209733,sition: 34 ,3.61
209783,sition: 35 ,3.61
209833,sition: 35 ,9.56
209883,sition: 36 ,9.56
209933,sition: 37 ,9.56
209983,sition: 37 ,9.56
210033,sition: 38 ,9.56
210083,sition: 38 ,9.56
210133,sition: 39 ,9.56
210184,sition: 40 ,10.40
210234,sition: 40 ,10.41
210284,sition: 41 ,10.41
210334,sition: 42 ,10.41
210384,sition: 42 ,10.41
210434,sition: 43 ,10.41
210484,sition: 43 ,10.41
210534,sition: 44 ,10.41
210584,sition: 45 ,10.41
210634,sition: 45 ,10.41
210684,sition: 46 ,10.40
210734,sition: 47 ,11.25
210784,sition: 47 ,11.25
210835,sition: 48 ,11.25
210885,sition: 48 ,11.25
210935,sition: 49 ,11.25
210985,sition: 50 ,11.25
211035,sition: 50 ,11.25
211085,sition: 51 ,11.25
211135,sition: 52 ,11.25
211185,sition: 52 ,11.25
211235,sition: 53 ,11.25
211285,sition: 53 ,11.25
211335,sition: 54 ,11.53
211385,sition: 55 ,8.69
211435,sition: 55 ,8.69
211485,sition: 56 ,9.26
211535,sition: 57 ,9.26
211585,sition: 57 ,9.26
211635,sition: 58 ,9.26
211685,sition: 58 ,9.26
211735,sition: 59 ,9.26
211785,sition: 60 ,10.67
211835,sition: 60 ,13.22
211885,sition: 61 ,13.22
211935,sition: 62 ,13.22
211985,sition: 62 ,13.22
212035,sition: 63 ,13.22
212085,sition: 63 ,13.50
212135,sition: 64 ,13.50
212185,sition: 65 ,13.50
212235,sition: 65 ,13.50
212285,sition: 66 ,13.50
212335,sition: 67 ,13.78
212385,sition: 67 ,14.35
212435,sition: 68 ,14.63
212485,sition: 68 ,14.63
212535,sition: 69 ,14.35
212585,sition: 70 ,14.35
212635,sition: 70 ,14.35
212685,sition: 71 ,14.63
212736,sition: 72 ,14.91
212786,sition: 72 ,14.91
212836,sition: 73 ,14.91
212886,sition: 73 ,15.19
212936,sition: 74 ,15.19
212986,sition: 75 ,15.19
213036,sition: 75 ,15.19
213086,sition: 76 ,15.19
213136,sition: 77 ,15.19
213186,sition: 77 ,15.19
213236,sition: 78 ,15.19
213286,sition: 78 ,15.48
213336,sition: 79 ,14.06
213386,sition: 80 ,14.06
213436,sition: 80 ,14.06
213486,sition: 81 ,14.06
213537,sition: 82 ,13.50
213587,sition: 82 ,13.50
213637,sition: 83 ,13.50
213687,sition: 83 ,13.50
213737,sition: 84 ,13.50
213787,sition: 85 ,13.50
213837,sition: 85 ,13.50
213887,sition: 86 ,14.63
213937,sition: 87 ,16.33
213987,sition: 87 ,16.33
214037,sition: 88 ,16.33
214087,sition: 88 ,16.33
214137,sition: 89 ,16.33
214187,sition: 90 ,16.33
214237,sition: 90 ,16.33
214287,sition: 91 ,16.33
214337,sition: 92 ,16.89
214387,sition: 92 ,16.89
214437,sition: 93 ,16.89
214487,sition: 93 ,16.89
214537,sition: 94 ,16.89
214588,sition: 95 ,16.89
214638,sition: 95 ,16.89
214688,sition: 96 ,16.89
214738,sition: 97 ,16.89
214788,sition: 97 ,16.89
214839,sition: 98 ,16.89
214889,sition: 99 ,17.17
214939,sition: 99 ,17.17
214989,sition: 100 ,17.17
215039,sition: 100 ,17.17
215089,sition: 100 ,17.17
215139,sition: 100 ,17.17
215189,sition: 100 ,17.17
215239,sition: 100 ,17.17
215289,sition: 100 ,17.17
215339,sition: 100 ,17.17
215390,sition: 100 ,17.17
215440,sition: 100 ,17.17
215490,sition: 100 ,17.17
215540,sition: 100 ,17.17
215590,sition: 100 ,17.17
215640,sition: 100 ,17.17
215690,sition: 100 ,17.17
215740,sition: 100 ,14.35
215790,sition: 100 ,16.89
215840,sition: 100 ,17.17
215890,sition: 100 ,17.17
215940,sition: 100 ,17.17
215990,sition: 100 ,17.17
216040,sition: 100 ,17.17
216090,sition: 100 ,17.17
216140,sition: 100 ,17.17
216190,sition: 100 ,17.17
216240,sition: 100 ,17.17
216290,sition: 100 ,17.17
216340,sition: 100 ,17.17
216390,sition: 100 ,16.89
216440,sition: 100 ,16.89
216490,sition: 100 ,17.17
216540,sition: 100 ,17.17
216590,sition: 100 ,17.17
216640,sition: 100 ,17.17
216690,sition: 100 ,17.17
216742,sition: 100 ,16.89
216792,sition: 100 ,17.17
216842,sition: 100 ,17.17
216892,sition: 100 ,17.17
216942,sition: 100 ,17.17
216992,sition: 100 ,17.17
217042,sition: 100 ,17.17
217092,sition: 100 ,17.17
217142,sition: 100 ,17.17
217192,sition: 100 ,17.17
217242,sition: 100 ,17.17
217292,sition: 100 ,17.17
217342,sition: 100 ,14.91
217392,sition: 100 ,14.35
217442,sition: 100 ,14.35
217492,sition: 100 ,14.35
217542,sition: 100 ,14.63
217592,sition: 100 ,14.63
217642,sition: 100 ,14.63
217692,sition: 100 ,14.63
217742,sition: 100 ,14.63
217792,sition: 100 ,14.63
217843,sition: 100 ,14.63
217893,sition: 100 ,14.63
217943,sition: 100 ,17.17
217993,sition: 100 ,17.17
218043,sition: 100 ,17.17
218093,sition: 100 ,17.17
218143,sition: 100 ,17.17
218193,sition: 100 ,17.17
218243,sition: 100 ,17.17
218293,sition: 100 ,17.17
218343,sition: 100 ,17.17
218393,sition: 100 ,17.17
218443,sition: 100 ,17.17
218493,sition: 100 ,17.17
218543,sition: 100 ,17.17
218593,sition: 100 ,17.17
218643,sition: 100 ,17.17
218693,sition: 100 ,17.17
218743,sition: 100 ,17.17
218793,sition: 100 ,17.17
218843,sition: 100 ,17.17
218893,sition: 100 ,17.17
218943,sition: 100 ,17.17
218993,sition: 100 ,17.17
219043,sition: 100 ,17.17
219093,sition: 98 ,17.17
219143,sition: 96 ,17.17
219193,sition: 95 ,17.17
219243,sition: 93 ,15.19
219293,sition: 91 ,15.19
219343,sition: 90 ,15.19
219393,sition: 88 ,15.19
219443,sition: 86 ,14.35
219493,sition: 85 ,15.76
219543,sition: 83 ,16.33
219593,sition: 81 ,16.33
219643,sition: 80 ,16.33
219693,sition: 78 ,16.33
219743,sition: 76 ,16.33
219794,sition: 75 ,16.33
219844,sition: 73 ,16.04
219894,sition: 71 ,15.76
219944,sition: 70 ,15.76
219994,sition: 68 ,15.76
220044,sition: 66 ,15.76
220094,sition: 65 ,15.76
220144,sition: 63 ,15.48
220194,sition: 61 ,14.63
220244,sition: 60 ,14.63
220294,sition: 58 ,14.07
220344,sition: 56 ,14.07
220395,sition: 55 ,14.07
220445,sition: 53 ,14.07
220495,sition: 51 ,14.07
220545,sition: 50 ,14.07
220595,sition: 48 ,14.07
220645,sition: 46 ,14.07
220695,sition: 45 ,12.95
220745,sition: 43 ,12.66
220795,sition: 41 ,12.66
220845,sition: 40 ,12.66
220895,sition: 38 ,12.66
220945,sition: 36 ,12.66
220995,sition: 35 ,12.66
221045,sition: 33 ,12.66
221096,sition: 31 ,10.97
221146,sition: 30 ,9.55
221196,sition: 28 ,9.55
221246,sition: 26 ,7.29
221296,sition: 25 ,7.29
221346,sition: 23 ,7.29
221396,sition: 21 ,7.29
221446,sition: 20 ,6.44
221496,sition: 18 ,8.71
221546,sition: 16 ,8.72
221596,sition: 15 ,8.72
221646,sition: 13 ,8.72
221696,sition: 11 ,8.72
221746,sition: 10 ,8.72
221796,sition: 8 ,8.72
221846,sition: 6 ,8.72
221896,sition: 5 ,8.72
221946,sition: 3 ,8.72
221996,sition: 1 ,8.16
222046,sition: 0 ,4.22
222096,sition: 0 ,3.93
222146,sition: 0 ,3.93
222196,sition: 0 ,3.93
222246,sition: 0 ,3.93
222296,sition: 0 ,3.93
222346,sition: 0 ,3.65
222396,sition: 0 ,3.65
222447,sition: 0 ,3.65
222497,sition: 0 ,3.37
222547,sition: 0 ,3.37
222597,sition: 0 ,3.37
222647,sition: 0 ,3.37
222697,sition: 0 ,3.09
222747,sition: 0 ,3.09
222797,sition: 0 ,3.09
222847,sition: 0 ,3.09
222897,sition: 0 ,3.09
222947,sition: 0 ,3.09
222997,sition: 0 ,3.09
223047,sition: 0 ,2.81
223097,sition: 0 ,2.81
223147,sition: 0 ,2.81
223197,sition: 0 ,2.81
223247,sition: 0 ,1.10
223297,sition: 0 ,1.10
223347,sition: 0 ,1.10
223397,sition: 0 ,1.10
223447,sition: 0 ,1.10
223497,sition: 0 ,1.10
223547,sition: 0 ,1.10
223597,sition: 0 ,-2.02
223647,sition: 0 ,2.25
223697,sition: 0 ,2.25
223747,sition: 0 ,2.25
223797,sition: 0 ,2.25
223847,sition: 0 ,2.24
223897,sition: 0 ,2.24
223947,sition: 0 ,2.25
223997,sition: 0 ,2.25
224048,sition: 0 ,2.25
224098,sition: 0 ,2.25
224148,sition: 0 ,2.25
224198,sition: 0 ,2.25
224248,sition: 0 ,2.25
224298,sition: 0 ,2.25
224348,sition: 0 ,2.25
224398,sition: 0 ,2.25
224448,sition: 0 ,2.25
224498,sition: 0 ,2.25
224548,sition: 0 ,2.25
224598,sition: 0 ,2.25
224648,sition: 0 ,2.25
224698,sition: 0 ,2.25
224748,sition: 0 ,2.25
224798,sition: 0 ,2.25
224848,sition: 0 ,2.25
224898,sition: 0 ,2.25
224948,sition: 0 ,2.25
224998,sition: 0 ,2.25
225048,sition: 0 ,2.25
225098,sition: 0 ,2.25
225148,sition: 0 ,2.25
225198,sition: 0 ,2.25
225248,sition: 0 ,2.25
225298,sition: 0 ,2.25
225348,sition: 0 ,2.25
225398,sition: 0 ,-0.02
225448,sition: 0 ,0.84
225498,sition: 0 ,0.84
225548,sition: 0 ,0.84
225598,sition: 0 ,0.84
225648,sition: 0 ,0.84
225698,sition: 0 ,0.84
225748,sition: 0 ,0.84
225798,sition: 0 ,0.84
225848,sition: 0 ,1.68
225898,sition: 0 ,2.25
